1,tt,0,bwG
4,tt,0,cKu
5,tt,0,Uta
3,tt,0,rnF
5,tt,0,DCa
6,tt,0,caC
3,tt,0,OtA
1,tt,0,GuV
5,tt,0,LyS
6,tt,0,vsb
0,tt,0,neG
3,tt,0,HZW
7,tt,0,Mqn
5,tt,0,nYQ
8,tt,0,kWX
6,tt,0,gcv
6,tt,0,HYo
8,tt,0,sDH
3,tt,0,hyx
0,tt,0,Wmf
4,tt,0,JGk
6,tt,0,KDg
9,tt,0,LCH
1,tt,0,tTn
3,tt,0,VIb
4,tt,0,LuI
0,tt,0,nOj
0,tt,0,Ngw
1,tt,0,RZd
1,tt,0,AhD
2,tt,0,Rtu
1,tt,0,nBe
2,tt,0,DDb
2,tt,0,ytK
8,tt,0,IAi
9,tt,0,Euf
5,tt,0,xUe
2,tt,0,Eql
3,tt,0,rHf
0,tt,0,BaQ
2,tt,0,rEB
5,tt,0,COa
8,tt,0,tqZ
3,tt,0,YdN
0,tt,0,WtS
8,tt,0,iyj
8,tt,0,DBx
5,tt,0,Rvo
9,tt,0,NmR
3,tt,0,FVM
3,tt,0,Nik
9,tt,0,kGh
6,tt,0,gSC
7,tt,0,UXC
1,tt,0,QDw
4,tt,0,JmA
6,tt,0,Wbu
1,tt,0,ynD
6,tt,0,mtf
6,tt,0,lIS
8,tt,0,itJ
2,tt,0,krR
5,tt,0,wIu
3,tt,0,Ams
1,tt,0,iQo
2,tt,0,QIW
0,tt,0,nww
1,tt,0,YZo
7,tt,0,ADv
9,tt,0,QWk
2,tt,0,EkJ
2,tt,0,uvC
2,tt,0,iOe
2,tt,0,lUC
5,tt,0,idO
2,tt,0,gnC
0,tt,0,YJZ
9,tt,0,nio
0,tt,0,iQz
1,tt,0,tCg
0,tt,0,ifO
8,tt,0,ytt
1,tt,0,Ddx
8,tt,0,Gtn
5,tt,0,Prx
7,tt,0,NrO
5,tt,0,SxS
8,tt,0,XzZ
5,tt,0,EMA
3,tt,0,mkO
5,tt,0,Ckm
1,tt,0,NDz
9,tt,0,dJV
6,tt,0,YBE
5,tt,0,aeQ
7,tt,0,atc
8,tt,0,SZD
2,tt,0,XSP
8,tt,0,BWe
6,tt,0,KPf
8,tt,0,ctd
4,tt,0,ohw
2,tt,0,RKa
5,tt,0,hxN
6,tt,0,LTz
4,tt,0,Ojo
2,tt,0,EAQ
0,tt,0,MzI
4,tt,0,rIK
9,tt,0,fBy
1,tt,0,HTX
9,tt,0,Ztc
0,tt,0,QEM
0,tt,0,AHU
3,tt,0,fjV
4,tt,0,TJF
2,tt,0,lFe
2,tt,0,PoB
7,tt,0,AKz
6,tt,0,Gbn
2,tt,0,CqF
0,tt,0,Qpz
4,tt,0,KuZ
2,tt,0,dMp
2,tt,0,Qvt
9,tt,0,iGm
1,tt,0,Biq
0,tt,0,Imr
4,tt,0,VQL
2,tt,0,gfF
2,tt,0,KmN
6,tt,0,MyQ
5,tt,0,QTI
3,tt,0,Eav
2,tt,0,mCb
4,tt,0,dCx
8,tt,0,rmU
4,tt,0,jxN
9,tt,0,pDw
5,tt,0,rra
1,tt,0,biT
2,tt,0,VqQ
3,tt,0,fSR
3,tt,0,DPW
8,tt,0,ehc
8,tt,0,JnN
5,tt,0,SNv
3,tt,0,LnD
3,tt,0,bBa
4,tt,0,zyx
1,tt,0,KZB
6,tt,0,mPi
6,tt,0,rAr
1,tt,0,Ofh
4,tt,0,LRf
8,tt,0,wci
0,tt,0,JHU
7,tt,0,CDO
1,tt,0,YoI
1,tt,0,LvR
2,tt,0,IJW
0,tt,0,AMj
9,tt,0,Qgt
4,tt,0,GIX
1,tt,0,gAA
0,tt,0,lJN
2,tt,0,vEx
5,tt,0,Vxf
8,tt,0,xmU
9,tt,0,xIX
9,tt,0,yGL
6,tt,0,qcc
1,tt,0,CCF
1,tt,0,aDw
0,tt,0,abl
0,tt,0,oGt
9,tt,0,icY
0,tt,0,SDN
0,tt,0,ojJ
0,tt,0,QKb
4,tt,0,uTH
9,tt,0,JNA
7,tt,0,dfp
2,tt,0,LyV
0,tt,0,dDk
8,tt,0,kBw
1,tt,0,yjT
2,tt,0,HXM
1,tt,0,Siq
5,tt,0,Wdc
7,tt,0,jpm
0,tt,0,UvT
0,tt,0,kSx
5,tt,0,jyL
4,tt,0,Gvi
0,tt,0,lvt
6,tt,0,Mie
9,tt,0,rQn
0,tt,0,iJG
9,tt,0,zcM
4,tt,0,rTc
9,tt,0,yjG
3,tt,0,ezd
9,tt,0,pqt
8,tt,0,ACI
2,tt,0,mZY
6,tt,0,che
7,tt,0,NGC
5,tt,0,tho
4,tt,0,ZRB
8,tt,0,DDh
4,tt,0,LZx
3,tt,0,DgG
2,tt,0,ylH
1,tt,0,cvG
4,tt,0,vSA
4,tt,0,ePo
2,tt,0,TIt
2,tt,0,NnY
5,tt,0,pEA
5,tt,0,Ljs
5,tt,0,zne
3,tt,0,vNt
5,tt,0,QYh
7,tt,0,Qux
1,tt,0,XOL
9,tt,0,Zqg
7,tt,0,cis
2,tt,0,dFC
8,tt,0,XQF
7,tt,0,Ths
1,tt,0,DNl
7,tt,0,Pod
5,tt,0,jnC
9,tt,0,GFI
3,tt,0,prd
2,tt,0,pDs
8,tt,0,NEq
6,tt,0,Bux
6,tt,0,EIj
0,tt,0,VKU
7,tt,0,vCj
7,tt,0,IRg
1,tt,0,LDe
0,tt,0,nVE
3,tt,0,qlQ
4,tt,0,cve
6,tt,0,cAq
1,tt,0,tRT
3,tt,0,ABz
0,tt,0,JfO
5,tt,0,zVk
0,tt,0,KHQ
0,tt,0,hJa
9,tt,0,kbx
8,tt,0,CHL
6,tt,0,mrj
4,tt,0,bAr
0,tt,0,kPZ
6,tt,0,xrP
0,tt,0,Sgo
7,tt,0,XJw
2,tt,0,pbl
2,tt,0,eme
2,tt,0,BZt
5,tt,0,ZNp
8,tt,0,zZK
6,tt,0,qyY
8,tt,0,iyq
2,tt,0,Adu
3,tt,0,jeU
9,tt,0,bla
8,tt,0,hmk
5,tt,0,JxL
6,tt,0,qsJ
1,tt,0,iXq
6,tt,0,rZo
3,tt,0,foi
3,tt,0,zMp
1,tt,0,nBQ
5,tt,0,qVR
8,tt,0,XON
0,tt,0,JNS
8,tt,0,wpc
5,tt,0,DAr
5,tt,0,SoU
2,tt,0,yAh
2,tt,0,tFV
9,tt,0,Ind
4,tt,0,GRB
0,tt,0,fuC
9,tt,0,ErS
8,tt,0,fnH
0,tt,0,cTk
2,tt,0,wBg
6,tt,0,elz
7,tt,0,rZm
1,tt,0,swy
4,tt,0,dDC
4,tt,0,JKH
0,tt,0,UgB
2,tt,0,KDq
0,tt,0,pyw
4,tt,0,BJj
9,tt,0,IRA
8,tt,0,OHX
5,tt,0,cYr
0,tt,0,GEl
4,tt,0,GNZ
5,tt,0,XDV
4,tt,0,Qan
5,tt,0,Ucl
6,tt,0,WOi
2,tt,0,BwN
0,tt,0,VPN
9,tt,0,twF
3,tt,0,Gro
3,tt,0,zMA
3,tt,0,UAl
3,tt,0,gdf
9,tt,0,Uxj
0,tt,0,qSY
5,tt,0,IVg
7,tt,0,yzD
8,tt,0,qNF
4,tt,0,CAJ
8,tt,0,qcJ
4,tt,0,yjK
1,tt,0,oeu
7,tt,0,Ftq
2,tt,0,LDr
3,tt,0,XQJ
8,tt,0,pex
1,tt,0,fbi
5,tt,0,ZsA
2,tt,0,qeR
2,tt,0,NSK
5,tt,0,OBj
2,tt,0,BEK
0,tt,0,YyF
7,tt,0,fFb
0,tt,0,NwD
3,tt,0,Biy
9,tt,0,kUJ
1,tt,0,OTS
5,tt,0,Qwn
0,tt,0,zzZ
2,tt,0,Yqy
4,tt,0,fFu
8,tt,0,jCN
1,tt,0,xYd
3,tt,0,oKx
8,tt,0,OAd
3,tt,0,Kod
2,tt,0,MmJ
5,tt,0,gQV
5,tt,0,Rew
7,tt,0,BZR
2,tt,0,ySS
1,tt,0,xnG
3,tt,0,xyw
3,tt,0,Nth
6,tt,0,gOQ
8,tt,0,EUW
3,tt,0,frA
5,tt,0,PfK
0,tt,0,ocg
7,tt,0,xke
4,tt,0,qOY
5,tt,0,iPM
4,tt,0,Onm
0,tt,0,htT
3,tt,0,AfC
0,tt,0,JRy
9,tt,0,XZX
3,tt,0,EUi
8,tt,0,syy
6,tt,0,MTF
4,tt,0,cvH
1,tt,0,BSW
1,tt,0,TLZ
0,tt,0,Ict
4,tt,0,oMA
3,tt,0,ldJ
3,tt,0,XMt
7,tt,0,tfQ
8,tt,0,dHi
9,tt,0,aFC
5,tt,0,jgU
5,tt,0,VAZ
7,tt,0,yKT
6,tt,0,bop
0,tt,0,Pqt
3,tt,0,SLn
7,tt,0,epN
9,tt,0,azj
7,tt,0,EnQ
4,tt,0,poW
8,tt,0,gGA
7,tt,0,bBx
3,tt,0,wHT
4,tt,0,dai
5,tt,0,xzT
4,tt,0,gUx
2,tt,0,qWY
8,tt,0,eHE
3,tt,0,FKP
1,tt,0,DIK
8,tt,0,PlR
6,tt,0,nUk
5,tt,0,Utm
0,tt,0,RQB
1,tt,0,wxN
9,tt,0,LPk
3,tt,0,qJf
6,tt,0,LzC
3,tt,0,mHt
0,tt,0,Sxr
1,tt,0,WKT
7,tt,0,vbx
0,tt,0,xZN
6,tt,0,oKJ
0,tt,0,bcN
8,tt,0,bHB
9,tt,0,kpJ
4,tt,0,Wnm
1,tt,0,djj
1,tt,0,QlD
8,tt,0,ucl
9,tt,0,kPB
2,tt,0,rsa
4,tt,0,JaO
1,tt,0,BIb
6,tt,0,int
0,tt,0,msI
4,tt,0,Wsm
6,tt,0,Syy
0,tt,0,Hqz
2,tt,0,Vfz
2,tt,0,yhq
7,tt,0,MUj
6,tt,0,vqG
0,tt,0,eDX
8,tt,0,UJK
0,tt,0,uxh
9,tt,0,sew
1,tt,0,ANB
8,tt,0,WpL
1,tt,0,Irr
6,tt,0,Emx
9,tt,0,tLD
8,tt,0,IBV
7,tt,0,KNF
1,tt,0,erf
1,tt,0,Fqi
3,tt,0,mSJ
8,tt,0,TFO
8,tt,0,usp
6,tt,0,jlv
9,tt,0,HiL
0,tt,0,lcx
2,tt,0,xiv
5,tt,0,XkN
3,tt,0,HIj
9,tt,0,csV
0,tt,0,DXa
4,tt,0,Eqp
6,tt,0,aRO
4,tt,0,hcp
5,tt,0,LPT
2,tt,0,vOr
1,tt,0,FKZ
5,tt,0,ajU
2,tt,0,QzV
8,tt,0,edv
1,tt,0,uYB
7,tt,0,Aoz
6,tt,0,iQC
0,tt,0,PZM
0,tt,0,zIU
2,tt,0,wgi
6,tt,0,Pog
4,tt,0,soz
3,tt,0,Sap
5,tt,0,JkD
1,tt,0,Zfv
1,tt,0,dhW
7,tt,0,AHN
3,tt,0,uBd
4,tt,0,WVU
2,tt,0,YHA
2,tt,0,Eoj
4,tt,0,ZPf
5,tt,0,zFF
0,tt,0,Omc
9,tt,0,Ech
1,tt,0,QYC
1,tt,0,ckU
7,tt,0,uWe
0,tt,0,Ajt
4,tt,0,VIT
3,tt,0,mtt
6,tt,0,Aul
1,tt,0,pNN
0,tt,0,jjo
8,tt,0,xae
0,tt,0,ckL
3,tt,0,eLQ
3,tt,0,Orx
8,tt,0,XSU
3,tt,0,mFQ
1,tt,0,xbv
9,tt,0,TBA
7,tt,0,JJD
3,tt,0,pWb
0,tt,0,Bbi
8,tt,0,iEn
3,tt,0,UBa
7,tt,0,yiN
6,tt,0,agX
7,tt,0,DWk
2,tt,0,ZjC
8,tt,0,rAv
6,tt,0,rME
3,tt,0,bUg
7,tt,0,PFk
5,tt,0,ZrC
3,tt,0,tXQ
1,tt,0,meR
2,tt,0,mEx
7,tt,0,VUB
2,tt,0,cTO
6,tt,0,dRK
2,tt,0,ALQ
9,tt,0,WNJ
7,tt,0,pmn
8,tt,0,ySY
7,tt,0,IJF
6,tt,0,EZH
7,tt,0,gWB
8,tt,0,OHP
1,tt,0,AKY
2,tt,0,rUf
1,tt,0,wKM
5,tt,0,fta
6,tt,0,zvO
4,tt,0,TSA
0,tt,0,CkM
5,tt,0,aHR
8,tt,0,qhv
9,tt,0,hXE
4,tt,0,owK
1,tt,0,gLL
1,tt,0,Grq
7,tt,0,zeA
7,tt,0,PGF
4,tt,0,CGc
2,tt,0,jDK
1,tt,0,iwY
1,tt,0,lfQ
4,tt,0,Oor
1,tt,0,NTX
3,tt,0,svi
5,tt,0,rkX
2,tt,0,FSx
7,tt,0,uPm
0,tt,0,zWy
7,tt,0,yaT
7,tt,0,AEf
3,tt,0,jEN
0,tt,0,xxx
8,tt,0,KBj
4,tt,0,Soy
6,tt,0,rxY
3,tt,0,EUh
1,tt,0,Nqf
3,tt,0,bTk
1,tt,0,Qbl
2,tt,0,EaX
8,tt,0,JqH
3,tt,0,ILg
3,tt,0,yhx
7,tt,0,SOu
8,tt,0,Hcg
4,tt,0,wzE
2,tt,0,kdc
6,tt,0,tAq
7,tt,0,WCi
7,tt,0,Mqa
7,tt,0,KQi
1,tt,0,tNX
0,tt,0,Qxz
6,tt,0,tey
0,tt,0,NvR
5,tt,0,qFN
9,tt,0,MCD
3,tt,0,xwb
8,tt,0,IrK
1,tt,0,ErK
3,tt,0,oGL
9,tt,0,Yya
1,tt,0,ePJ
8,tt,0,hVB
6,tt,0,goe
6,tt,0,nax
2,tt,0,eyW
5,tt,0,NYK
2,tt,0,vKQ
6,tt,0,ORa
7,tt,0,aPX
9,tt,0,vMG
0,tt,0,RkZ
5,tt,0,vlN
4,tt,0,aCi
5,tt,0,hnZ
3,tt,0,EVc
2,tt,0,Acd
5,tt,0,DLS
5,tt,0,pHV
2,tt,0,cDv
4,tt,0,uGC
5,tt,0,mqa
2,tt,0,nqo
4,tt,0,QmP
3,tt,0,iLD
7,tt,0,gfM
0,tt,0,Lcn
6,tt,0,pWK
9,tt,0,LBB
8,tt,0,eet
1,tt,0,JnR
5,tt,0,Meg
9,tt,0,BpB
0,tt,0,hYs
3,tt,0,olX
2,tt,0,ZAy
2,tt,0,LXW
9,tt,0,JVo
0,tt,0,wYR
3,tt,0,cBs
1,tt,0,GBc
1,tt,0,TYB
7,tt,0,StQ
1,tt,0,Lvr
3,tt,0,LME
1,tt,0,elZ
0,tt,0,eMo
3,tt,0,kHW
8,tt,0,Ven
1,tt,0,Izb
7,tt,0,PtR
7,tt,0,iNx
6,tt,0,tTw
6,tt,0,pZr
6,tt,0,ZKe
0,tt,0,FnB
8,tt,0,Qdg
9,tt,0,QJY
5,tt,0,hlO
7,tt,0,eUe
1,tt,0,oLX
8,tt,0,nql
6,tt,0,nJG
1,tt,0,XpN
0,tt,0,Psr
3,tt,0,XAf
3,tt,0,qaV
2,tt,0,vyz
7,tt,0,CqJ
8,tt,0,fSq
9,tt,0,hFS
7,tt,0,SMz
1,tt,0,zbM
4,tt,0,Nqg
4,tt,0,Juh
5,tt,0,unX
9,tt,0,TtH
2,tt,0,huR
8,tt,0,Bng
2,tt,0,jFK
6,tt,0,VCV
2,tt,0,DJi
6,tt,0,GnK
7,tt,0,CAu
8,tt,0,upd
2,tt,0,ibD
7,tt,0,SJM
6,tt,0,Cug
7,tt,0,oAx
1,tt,0,RYj
8,tt,0,rEY
4,tt,0,Sfs
1,tt,0,ugB
9,tt,0,WSB
2,tt,0,QlR
9,tt,0,xle
8,tt,0,vdi
9,tt,0,zBb
8,tt,0,PfB
0,tt,0,ekU
3,tt,0,nqu
2,tt,0,TYt
1,tt,0,VDi
9,tt,0,lPP
9,tt,0,xgE
2,tt,0,ZXM
3,tt,0,kmz
4,tt,0,zos
5,tt,0,ucy
2,tt,0,HBi
4,tt,0,AoY
5,tt,0,AvM
5,tt,0,JLU
3,tt,0,trO
6,tt,0,mfW
7,tt,0,amO
0,tt,0,nwH
1,tt,0,ECW
6,tt,0,XLb
7,tt,0,dpw
4,tt,0,uhb
5,tt,0,ctO
1,tt,0,QXj
4,tt,0,Mux
8,tt,0,NBy
3,tt,0,LgD
1,tt,0,NLG
6,tt,0,Sft
4,tt,0,Kdr
5,tt,0,Gbd
8,tt,0,ZUQ
0,tt,0,VtK
8,tt,0,UDp
1,tt,0,qxR
6,tt,0,QBe
7,tt,0,mRQ
8,tt,0,tNF
9,tt,0,BeD
1,tt,0,PHE
4,tt,0,BeJ
5,tt,0,faS
8,tt,0,kAr
4,tt,0,rAJ
7,tt,0,QUb
0,tt,0,Liy
3,tt,0,HMd
0,tt,0,eus
1,tt,0,hAw
7,tt,0,dVR
1,tt,0,QwK
2,tt,0,TqV
5,tt,0,FQI
5,tt,0,xhU
7,tt,0,XfD
7,tt,0,yRG
1,tt,0,zpx
2,tt,0,cLs
0,tt,0,FLv
3,tt,0,CAa
6,tt,0,drs
6,tt,0,gYR
9,tt,0,VhD
6,tt,0,qpZ
2,tt,0,VeQ
6,tt,0,reL
9,tt,0,ZVz
8,tt,0,Rsq
7,tt,0,FHC
9,tt,0,HYp
5,tt,0,pcI
1,tt,0,fBr
4,tt,0,SxO
8,tt,0,VBy
2,tt,0,zDS
2,tt,0,JYv
4,tt,0,bhf
2,tt,0,yfp
3,tt,0,Syu
1,tt,0,Blv
7,tt,0,jPB
0,tt,0,uIs
5,tt,0,pXW
5,tt,0,zql
7,tt,0,UHp
8,tt,0,jHP
0,tt,0,FsP
5,tt,0,qtA
1,tt,0,eyM
3,tt,0,bUK
8,tt,0,wIr
4,tt,0,KyM
8,tt,0,tpn
5,tt,0,Zxn
4,tt,0,uun
3,tt,0,OuB
0,tt,0,zOt
2,tt,0,Qen
8,tt,0,Jlb
9,tt,0,iJe
8,tt,0,hKH
7,tt,0,SKT
4,tt,0,tMt
5,tt,0,wNb
8,tt,0,HTX
8,tt,0,MvB
3,tt,0,DHy
2,tt,0,OwE
8,tt,0,NUB
9,tt,0,ioN
1,tt,0,Jqb
2,tt,0,zNR
8,tt,0,xJX
4,tt,0,ppF
5,tt,0,bti
4,tt,0,pUT
1,tt,0,zvt
8,tt,0,fcz
5,tt,0,mGz
8,tt,0,cgG
9,tt,0,Ruy
1,tt,0,oez
0,tt,0,vHw
0,tt,0,vUN
6,tt,0,Rkg
2,tt,0,Odz
0,tt,0,dug
0,tt,0,tBa
4,tt,0,OLL
7,tt,0,pDa
9,tt,0,vGz
0,tt,0,Pyz
6,tt,0,muQ
3,tt,0,BBs
5,tt,0,ATr
5,tt,0,Fst
8,tt,0,Edu
0,tt,0,lnE
8,tt,0,dQD
6,tt,0,npB
2,tt,0,OtU
7,tt,0,zfW
9,tt,0,nHW
0,tt,0,LzH
5,tt,0,VZP
8,tt,0,Qfn
5,tt,0,BVW
5,tt,0,NWH
6,tt,0,LGN
1,tt,0,Pbg
1,tt,0,aEg
6,tt,0,YVK
2,tt,0,okA
9,tt,0,dXS
5,tt,0,oPs
2,tt,0,tdF
8,tt,0,Mzj
9,tt,0,TKJ
4,tt,0,WEY
2,tt,0,FFf
5,tt,0,dgV
3,tt,0,FJT
1,tt,0,KYV
2,tt,0,bgb
5,tt,0,JJV
1,tt,0,lky
4,tt,0,TwM
8,tt,0,KMK
9,tt,0,lip
3,tt,0,KRq
6,tt,0,pYm
9,tt,0,AqC
5,tt,0,ZUk
6,tt,0,XXe
8,tt,0,qwK
7,tt,0,zit
2,tt,0,nfA
4,tt,0,Htx
0,tt,0,QwA
5,tt,0,eNS
2,tt,0,nRY
5,tt,0,bhs
9,tt,0,qss
4,tt,0,MeZ
1,tt,0,fjY
6,tt,0,wvv
4,tt,0,UVS
0,tt,0,cVe
6,tt,0,slA
6,tt,0,kdO
6,tt,0,yBD
9,tt,0,iKq
4,tt,0,qgx
9,tt,0,DtO
0,tt,0,aYa
4,tt,0,GSm
3,tt,0,BgY
0,tt,0,ulI
5,tt,0,XdO
4,tt,0,kAQ
6,tt,0,TUY
5,tt,0,qFt
8,tt,0,gJM
4,tt,0,ZoS
7,tt,0,gHq
8,tt,0,dqV
5,tt,0,cxw
9,tt,0,Lhn
4,tt,0,XQa
7,tt,0,fEC
5,tt,0,AvO
8,tt,0,uQc
6,tt,0,LdM
8,tt,0,UTX
1,tt,0,nEn
4,tt,0,LkH
0,tt,0,Jmp
7,tt,0,Wmv
0,tt,0,RjA
9,tt,0,nNh
8,tt,0,pDs
8,tt,0,JFX
9,tt,0,aAe
8,tt,0,ABT
5,tt,0,amD
3,tt,0,fsu
6,tt,0,zWy
8,tt,0,TUW
0,tt,0,PkH
7,tt,0,cTL
7,tt,0,BkY
1,tt,0,OQF
1,tt,0,PCL
8,tt,0,vyP
2,tt,0,LAB
1,tt,0,ijB
5,tt,0,aMT
8,tt,0,VpG
0,tt,0,hIe
8,tt,0,hYU
9,tt,0,Ksb
3,tt,0,Vkp
5,tt,0,LVc
9,tt,0,KuD
8,tt,0,IVa
1,tt,0,Sec
6,tt,0,qQG
9,tt,0,yDp
6,tt,0,CSU
3,tt,0,bkS
1,tt,0,jPX
9,tt,0,lrF
0,tt,0,wuZ
4,tt,0,GCN
8,tt,0,enX
6,tt,0,EWH
6,tt,0,lKL
6,tt,0,ovR
0,tt,0,hhP
5,tt,0,Gxb
3,tt,0,jYC
3,tt,0,GKB
3,tt,0,Vyu
2,tt,0,JqM
6,tt,0,anQ
6,tt,0,YSu
4,tt,0,OVT
5,tt,0,Loe
5,tt,0,bye
3,tt,0,eoN
8,tt,0,gcT
8,tt,0,MLL
3,tt,0,TUc
0,tt,0,cyw
1,tt,0,sZL
4,tt,0,Yxt
3,tt,0,Hjw
7,tt,0,QgN
6,tt,0,fXN
5,tt,0,Bnw
0,tt,0,KAa
9,tt,0,oBB
4,tt,0,GXF
5,tt,0,pFs
8,tt,0,JAG
9,tt,0,JgZ
3,tt,0,Ljp
6,tt,0,NfS
2,tt,0,DLU
4,tt,0,zGJ
7,tt,0,FWk
3,tt,0,nJX
1,tt,0,qFE
3,tt,0,nmw
8,tt,0,OKM
5,tt,0,Idx
7,tt,0,hrH
0,tt,0,TfY
7,tt,0,EJT
9,tt,0,Wbl
1,tt,0,fTC
